"id","text","screenName","created","favoriteCount","retweetCount"
"1346448240481345541","Die Willkür des demokratisch nicht legitimierten #Corona-Kabinetts reißt nicht ab. Bürgern jetzt eine Leine anlegen… https://t.co/xaKmr2fwey","Alice_Weidel",2021-01-05 13:27:30,3582,784
"1346396611770011648","Das allein 2020 mit 1,4 Mio Euro geförderte @NDMedienmacher will eine #Wetterberichtigung. Hochs &amp; Tiefs sollen div… https://t.co/IOW3SY9Uu7","Alice_Weidel",2021-01-05 10:02:21,1160,208
"1346126157155020801","#Lockdown beenden, Risikogruppen stattdessen effizient schützen - sonst nehmen #Einzelhandel-Insolvenzen richtig Fa… https://t.co/O7xoehGQX2","Alice_Weidel",2021-01-04 16:07:40,673,136
"1346032867793580032","Während sich das Impfchaos in #Deutschland Bahn bricht, läuft für @jensspahn alles „wie geplant“. Dieser Satz ist a… https://t.co/T4OVycv6t6","Alice_Weidel",2021-01-04 09:56:58,1034,172
"1345335892358131713","7 Cent mehr auf auf #Benzin, 8 Cent mehr auf #Diesel: Die #CO2Steuer wird sich nicht nur hier auswirken - sondern a… https://t.co/445OXsWl8z","Alice_Weidel",2021-01-02 11:47:26,2132,485
"1344245022116425729","Klammheimlich zum Gottesstaat nach den Regeln der #Scharia auf <U+0001F1E9><U+0001F1EA> Boden? In #Europa tummeln sich zehntausende… https://t.co/xYLYwKXFkz","Alice_Weidel",2020-12-30 11:32:42,1509,283
"1343484774925656067","Die #Insolvenzwelle rollt an. Hotels &amp; #Gastronomie sind betroffen, ebenso viele #Mittelstand-Unternehmen. Wir müss… https://t.co/y8GUJhxbPe","Alice_Weidel",2020-12-28 09:11:45,1243,310
"1342137197521207296","Ich wünsche Ihnen und Ihrer Familie frohe, friedliche und gesunde Weihnachten - genießen Sie die Feiertage! https://t.co/BKCsGn2yL0","Alice_Weidel",2020-12-24 15:56:58,2833,280
"1341728100137263107","Frohes #Weihnachtsfest im #Kanzleramt: #Merkel|s Mitarbeiter erhielten 1,27 Mio Euro ""Corona-Bonus"". https://t.co/2dGeM7dy1N","Alice_Weidel",2020-12-23 12:51:21,1459,463
"1341081656388665344","Ohne Not wurde heute die AG-VS zerschossen, mit @R_Hartwig_AfD  ein besonnener und intelligenter Kopf eiskalt abser… https://t.co/zys5Ij56My","Alice_Weidel",2020-12-21 18:02:37,1079,149
"1339227415105728512","Herr #Montgomery ist nicht von dieser Welt. Ein #Lockdown bis #Ostern ist Vernichtungsprogramm für #Mittelstand,… https://t.co/fHCLDlIr2J","Alice_Weidel",2020-12-16 15:14:32,1074,195
"1339169342014050304","Mit einem Positionspapier will die #SPD auch subsidiär Schutzberechtigten den #Familiennachzug im großen Stil ermög… https://t.co/f0N1x7va8x","Alice_Weidel",2020-12-16 11:23:46,1485,318
"1338812882885222402",".@jensspahn, trägt den Schlingerkurs der #Bundesregierung wie kaum ein anderer mit. Sprach er im September noch dav… https://t.co/bNcXD7JY20","Alice_Weidel",2020-12-15 11:47:19,1357,251
"1338409996267245570","Wie schnell es mit dem #Patriotismus vorbei ist und wie chaotisch die #Bundesregierung reagiert, erkennt man nicht… https://t.co/e4qbWwfCWn","Alice_Weidel",2020-12-14 09:06:24,929,172
"1338087274714701824","Ein verdientes Mitglied unserer Partei ist verstorben. Ich wünsche den Angehörigen herzliches Beileid und viel Kraf… https://t.co/xQabEBwnuz","Alice_Weidel",2020-12-13 11:44:01,1143,141
"1338068484853542913","Dieser #Lockdown-Beschluss ist ein Offenbarungseid für die politisch Verantwortlichen und ein Desaster für Bürger u… https://t.co/QIJXRou9hk","Alice_Weidel",2020-12-13 10:29:21,2654,436
"1337387791660015616","#Merkel und mehrere #Ministerpraesidenten verlieren in ihrem Wettlauf um die härtesten #Lockdown-Beschlüsse jedes M… https://t.co/wlJsfa6CIB","Alice_Weidel",2020-12-11 13:24:31,683,112
"1331887155518566402","Frau Merkel, Ihre Politik ist ungehörig und übergriffig!
""Es geht den Staat schlicht nichts an, wer in seinen priva… https://t.co/2Ptj1xZoNd","Alice_Weidel",2020-11-26 09:06:57,2386,483
"1331885710979313665","Die arrogante Gouvernanten-Rhetorik, mit der die Exekutive sich anmaßt, immer tiefer in das Privatleben der Bürger… https://t.co/r0UwveO3mx","Alice_Weidel",2020-11-26 09:01:13,858,141
"1331555278010130433","Mit der neuen #EURO7-Abgasnorm droht Benzinern &amp; Dieseln ab 2025 das Aus. Branchenverbände halten die kommenden Sta… https://t.co/3FYfpH3SXG","Alice_Weidel",2020-11-25 11:08:12,1306,279
"1331211582999834626","Die Nutznießer d. Demokratiefördergesetzes stehen schon bereit: Möglichst viele volle Geldtöpfe zum hemmungslosen P… https://t.co/atDik2RabJ","Alice_Weidel",2020-11-24 12:22:28,752,140
"1330841126736175104","Neue Schulden in Höhe von 163 Mrd #Euro plant #SPD-Finanzminister @OlafScholz für das Jahr 2021. Dass die… https://t.co/9XDpz6mkLs","Alice_Weidel",2020-11-23 11:50:25,1035,244
"1330496640415887362","Nach fünfzehn #Merkel-Jahren ist #Deutschland tief gespalten, in seinen Grundlagen erschüttert und weit nach links… https://t.co/dXieXlIFzS","Alice_Weidel",2020-11-22 13:01:33,1673,253
"1330119474398289920","Wenn man schon die #Grundrechte beschneidet und friedlichen Bürgerprotest kriminalisiert, warum nicht auch gleich d… https://t.co/iBVBCdEhmK","Alice_Weidel",2020-11-21 12:02:49,1389,261
"1330105805790720008","#Frauenquote ist Klientelpolitik sozialistischer Prägung! Das Umfallen der Union vor diesem alten Hut aus der grün-… https://t.co/FDJocVQ9Se","Alice_Weidel",2020-11-21 11:08:30,1019,141
"1329751886069714944","Es wird stets mit unterschiedlichen Maßstäben gearbeitet - es gibt die „guten Störer“ &amp; die „schlechten #Stoerer. D… https://t.co/4OE83TNmjE","Alice_Weidel",2020-11-20 11:42:09,2757,546
"1329441088633974792","#Corona könnte zum kollektiven Kindheitstrauma einer ganzen Generation werden. Die #Kinder hören seit Monaten, dass… https://t.co/XsFB1qHJBJ","Alice_Weidel",2020-11-19 15:07:10,1029,170
"1328982052247572481","#CDU, #CSU und #SPD wollen mit dem „3. #Bevoelkerungsschutzgesetz weitere drastische Grundrechtseinschränkungen dur… https://t.co/fUAdAIDnol","Alice_Weidel",2020-11-18 08:43:07,1447,302
"1328671661093244928","Die #Kanzlerin &amp; ihre #Ministerpraesidenten formulierten vor ihrem Treffen höchste Ansprüche. Am Ende legten sie ei… https://t.co/S5O6XBzFUB","Alice_Weidel",2020-11-17 12:09:44,1368,246
"1328356265899282432","Hamburgs #SPD-Bürgermeister @TschenPe fordert konsequentes Vorgehen sowie Auflösen von Versammlungen d. #Polizei &amp;… https://t.co/ovvOU7wFKg","Alice_Weidel",2020-11-16 15:16:28,798,105
"1327941434142502914","Ich fordere eine sofortige &amp; unabhängige Prüfung der #PCR-Testmethode. Es wäre unverantwortlich, in der gewohnten W… https://t.co/ia49nK8T39","Alice_Weidel",2020-11-15 11:48:04,1553,303
"1327586128854179841","Immer mehr falsch-positive #PCR-Tests machen klar: Es muss umgehend unabhängig geprüft werden, wie hoch die Fehlerq… https://t.co/eRqu1AJDZh","Alice_Weidel",2020-11-14 12:16:13,891,164
"1327172486962831363","In diesen schwierigen Zeiten stünde es den Verantwortungsträgern gut, würden sie mit Augenmaß und Vernunft reagiere… https://t.co/ThNez5VciY","Alice_Weidel",2020-11-13 08:52:33,936,196
"1326842859820118016","Mit dem #Bevölkerungsschutzgesetz wird nicht nur der #Parlamentarismus ausgehebelt. Es ist der Versuch, den seit Mo… https://t.co/S8VYUVTZjG","Alice_Weidel",2020-11-12 11:02:43,1113,295
"1326501579139272704","Tödliche Herzinfarkte, Schlaganfälle, Tumor-Erkrankungen &amp; außer Kontrolle geratene Lungenentzündungen allein &amp; soz… https://t.co/TggM5VtKx1","Alice_Weidel",2020-11-11 12:26:36,907,180
"1326134143776927745","Fast 90 #Islamisten leben in #Berlin, gelten als ernste Bedrohung, können wegen Personalmangels nicht observiert we… https://t.co/XplbUxIu7X","Alice_Weidel",2020-11-10 12:06:32,1061,211
"1325754553237721088","Die #Corona-Maßnahmenpolitik von Bund &amp; Ländern mißbraucht das #Infektionsschutzgesetz als Ersatz-Notstandsgesetz,… https://t.co/xUHs1XgTMN","Alice_Weidel",2020-11-09 10:58:11,852,168
"1324724793019650048","VS-Chef zeigt: Ihm fehlt die notwendige Neutralität für die Ausübung eines so wichtigen Amtes. Er sollte umgehend a… https://t.co/I1WcmCkVei","Alice_Weidel",2020-11-06 14:46:17,626,142
"1324690929370992641","Überwachungsstaat zum Greifen nah: Heute wird der Entwurf zur 3. #Infektionsschutzgesetz-Änderung vorgestellt - ein… https://t.co/4fO3gwpaoL","Alice_Weidel",2020-11-06 12:31:43,1138,266
"1324373404431077384","Wo jene mundtot gemacht werden, die die Wahrheit sprechen, machen sich die Zensoren und Existenzvernichter zu Bütte… https://t.co/zR9kby7RIN","Alice_Weidel",2020-11-05 15:29:59,1073,268
"1324292883688599554","Ein #Lockdownlight, der bar jeder wissenschaftlicher Fakten ausgerufen wurde, trifft auf Finanzminister @OlafScholz… https://t.co/EQaC9mBhma","Alice_Weidel",2020-11-05 10:10:02,461,92
"1323621016124465157","Der #Terror-Anschlag in #Wien lässt uns tiefbetroffen zurück. Die #AfD-Fraktion gedachte der #Opfer an der österrei… https://t.co/Q9PjMjfjqj","Alice_Weidel",2020-11-03 13:40:16,1318,198
"1323578101129949184","Den Solidaritätsbekundungen, denen auch wir uns anschließen, müssen nun Taten folgen. #Europa hat seit Jahren &amp; Jah… https://t.co/ftUf8JBW87","Alice_Weidel",2020-11-03 10:49:44,743,134
"1323572188734214147","#Wien: Die Zeiten der Betroffenheitsfloskeln müssen nun endgültig vorbei sein. Alle Ausreisepflichtigen haben unser… https://t.co/S14Tt9qQhv","Alice_Weidel",2020-11-03 10:26:15,1917,406
"1323387209051942913","#Wien erlebt eine schreckliche Nacht. Meine Gedanken sind bei den Verletzten und Angehörigen der Opfer.","Alice_Weidel",2020-11-02 22:11:12,2696,323
"1323294382750138369","Wer noch Zweifel hatte, dass der angeblich auf den #November begrenzte #Lockdown ‚light‘ nur der Einstieg für langf… https://t.co/aFoAogJuRt","Alice_Weidel",2020-11-02 16:02:21,809,163
"1323190855981846528","Statt unbescholtene Beamte zu diffamieren, muss die #Regierung endlich gegen gewalttätige Chaoten durchgreifen. Son… https://t.co/3y8q9cVJsN","Alice_Weidel",2020-11-02 09:10:58,1057,192
"1322839370601271301","#LockdownLight bedeutet weiteren dramatischen Einschnitt für die Beschäftigten. 591.000 Menschen werden ihren Job v… https://t.co/dyLF0ivayP","Alice_Weidel",2020-11-01 09:54:17,1297,301
"1321801906344337409","Der Innenminister missbraucht die Bundespolizei, um friedliche Bürger einzuschüchtern. Diese Zweckentfremdung einer… https://t.co/nVSF74X90E","Alice_Weidel",2020-10-29 13:11:47,725,119
"1321754151504797697","Schon wieder: Medienberichten nach hat ein Islamist in #Nizza drei Menschen barbarisch getötet. Eine Seniorin wurde… https://t.co/N6KGRJkfFM","Alice_Weidel",2020-10-29 10:02:01,2384,543
"1321517673860288519","Mit diesem kopflosen &amp; unverhältnismäßigen ‚#Lockdown Light‘ fahren #Merkel &amp; die #Ministerpraesidenten unsere Volk… https://t.co/sYN83aV4Yc","Alice_Weidel",2020-10-28 18:22:20,1194,251
"1321377430360199171",".@Karl_Lauterbach möchte die Bürger jetzt auch im privaten Wohnraum kontrollieren. Dieses ungeheuerliche Vorhaben z… https://t.co/yhvquUyFPD","Alice_Weidel",2020-10-28 09:05:04,1641,360
"1321371730569547777","Der #WellenbrecherShutdown untergräbt die Grundrechte der Bürger, ruiniert die Betriebe völlig &amp; ist auch noch wirk… https://t.co/AtoqnsOZeu","Alice_Weidel",2020-10-28 08:42:25,1443,314
"1321157319921704967","Pauschale Vorverurteilungen, unhaltbare Kriminalisierung. Was Polizisten in dem vergangenen Wochen erleben mussten… https://t.co/ierTBe7vgB","Alice_Weidel",2020-10-27 18:30:25,505,62
"1321105397978222599","Der von Kanzlerin #Merkel angekündigte ""#Wellenbrecher-#Shutdown"" ist gegenüber der Wirtschaft unverantwortlich &amp; n… https://t.co/VsAkuaAPcV","Alice_Weidel",2020-10-27 15:04:06,1117,222
"1321037221194027008","Eine Studie, die Zahl der #Corona-Toten widerlegt, weniger Krankmeldungen 2020, ebenso eine niedrigere Sterberate.… https://t.co/pVFQLtvJVp","Alice_Weidel",2020-10-27 10:33:11,1313,346
"1320699537015611393","Sagenhafte 186 Mio € für Berater waren im ersten Halbjahr nötig, um das Kompentenzleck der #Bundesregierung zu kasc… https://t.co/Tw4CCprdS4","Alice_Weidel",2020-10-26 12:11:21,914,199
"1320655032057012224","Der unerwartete Tod von @ThomasOppermann ist für uns alle ein großer Verlust. Der <U+0001F1E9><U+0001F1EA> #Bundestag verliert mit ihm ei… https://t.co/LPMaT2PV2B","Alice_Weidel",2020-10-26 09:14:30,419,55
"1320646086311161856","Aufgrund des #Lockdown wurde weit weniger Strom verbraucht, doch die Preise für die Kunden sanken nicht, sondern sc… https://t.co/74YjzaC6Uy","Alice_Weidel",2020-10-26 08:38:58,855,175
"1320635816733978624","Der plötzliche Tod des Bundestagsvizepräsidenten Thomas #Oppermann erschüttert uns. Ich wünsche den Angehörigen vie… https://t.co/U4QJjKc4HH","Alice_Weidel",2020-10-26 07:58:09,1332,109
"1319599140322660353","#Berchtesgaden wehrt sich gegen die willkürlichen Auflagen. Ich drücke den Bürgern die Daumen für erfolgreiche Eilv… https://t.co/mLsDJPbI08","Alice_Weidel",2020-10-23 11:18:46,1005,208
"1319570553418764288","Dass das #Paritätsgesetz verfassungswidrig ist, war von vornherein klar. Wo #Ideologie &amp; Selbsterhalt seitens #SPD,… https://t.co/7OizxuW0WQ","Alice_Weidel",2020-10-23 09:25:11,1093,213
"1319560757567107074","Die Bespitzelung der Bürger in #Corona-Zeiten ließe Honnecker vor Neid erblassen. Meldeformulare, Kontrollbesuche &amp;… https://t.co/hU4QghLcyQ","Alice_Weidel",2020-10-23 08:46:15,795,200
"1319232983082086401","Ein neuer flächendeckender #Lockdown ist keine Option. Die wirtschaftlichen und sozialen Folgen der bisherigen… https://t.co/EfdT7rYYUL","Alice_Weidel",2020-10-22 11:03:47,1336,287
"1318937427264798720","Auch der Messerstecher aus #Dresden reiste 2015 als „Schutzsuchender“ ein, wurde früh als #Gefährder auffällig und… https://t.co/pAovyEipSr","Alice_Weidel",2020-10-21 15:29:21,1958,499
"1318843356009631744","851 #Corona-Patienten sind derzeit hospitiert. Was soll das für eine Pandemie sein? Statt weiter im Panikmodus zu v… https://t.co/azAYq7MTj0","Alice_Weidel",2020-10-21 09:15:33,1512,347
"1318480950909685760","1,29 Mio #Rentner müssen arbeiten. Ein horrender Anstieg von 73% gegenüber 2005. Nicht etwa der Spaß an der #Arbeit… https://t.co/PHbmna4bVa","Alice_Weidel",2020-10-20 09:15:29,1479,389
"1318119096735715328","Wo die #EZB den Digi-#Euro als besonders sicher bezeichnet, müssen wir hellhörig werden: Faktisch steht ein neuer A… https://t.co/p9Iyn0qdI8","Alice_Weidel",2020-10-19 09:17:36,1148,324
"1317393439286349824","Die islamistische Barbarei mitten in Europa ist längst bitterer Alltag. Statt aus den Erfahrungen der letzten Jahre… https://t.co/pKgVPRm7Bn","Alice_Weidel",2020-10-17 09:14:06,2640,650
"1316712306156412935","Die zahlreichen Verbote, #Massnahmen &amp; Einschränkungen wie das #Beherbergungsverbot &amp; die #Sperrstunde sind willkür… https://t.co/8JhXYxxOr8","Alice_Weidel",2020-10-15 12:07:31,868,219
"1316693523668795394","Einmal mehr zeigt sich, dass die #Corona-Bestimmungen gegen geltendes Recht verstoßen und völlig willkürlich angeor… https://t.co/HGL5r3VGZq","Alice_Weidel",2020-10-15 10:52:53,1523,366
"1316654644190498816","Der neuerliche #Lockdown auf Raten ist da. Die ohnehin am Boden liegende #Wirtschaft wird weiter stranguliert. Wo… https://t.co/ULBwva5jQZ","Alice_Weidel",2020-10-15 08:18:24,1490,394
"1316308033140658176","Heute findet Merkels #Corona-Gipfel in #Berlin statt: Es gilt, die derzeit herrschende Willkürherrschaft zu beenden… https://t.co/8QWJMe2N97","Alice_Weidel",2020-10-14 09:21:05,957,234
"1316004575615299591","Für den Winter sollen Handschuhe und Decken zur Grundausstattung der #Schueler im Unterricht werden - #Corona-Stoßl… https://t.co/vwB0j7QL84","Alice_Weidel",2020-10-13 13:15:15,682,157
"1315591286750171137","Ex-BND-Chef rechnet mit Merkels Flüchtlingspolitik ab! Die falschen ""Willkommens""-Signale, die damals ausgesandt wu… https://t.co/WtSkUt5JfR","Alice_Weidel",2020-10-12 09:52:59,1988,572
"1314551455811014656","Von #Integration keine Spur und menschenverachtend: Der in #Deutschland geborene Türke sitzt seit Februar in U-Haft… https://t.co/SYQ01F4J7K","Alice_Weidel",2020-10-09 13:01:04,1127,322
"1314486400474140673","Ich bin froh, dass eine Mehrheit der Ausschussmitglieder der parlamentarischen Selbstverständlichkeit gefolgt ist.… https://t.co/wWrK5kYbNQ","Alice_Weidel",2020-10-09 08:42:34,595,107
"1314164079016189952","Das Fachkräfteeinwanderungsgesetz der #GroKo zerschellt an der Realität. Umso wichtiger ist es jetzt, die Reißleine… https://t.co/w7XoasgFs9","Alice_Weidel",2020-10-08 11:21:47,818,177
"1313818508925566978","Dass beim #BAMF 200.000 Asylanträge unbearbeitet sind, Merkels Kabinett nach wie vor den Schutz der Außengrenzen ab… https://t.co/T2QDt4d3QB","Alice_Weidel",2020-10-07 12:28:36,1309,332
"1313417364520816643","Linksextremisten erklären #Berlin den Krieg: Gestern legten sie den S-Bahnverkehr im Osten mehrheitlich lahm. Gewal… https://t.co/HpfquTyIau","Alice_Weidel",2020-10-06 09:54:36,1480,325
"1313099069103857664","Wo Grenzen nicht kontrolliert werden, müssen die Anreize für illegale #Migration konsequent beseitigt werden! Der n… https://t.co/hhkRUR8wR8","Alice_Weidel",2020-10-05 12:49:48,931,190
"1312053307507200006","#Deutschland schafft es nicht, seine #Grenzen zu schützen. Inländischen Reiseverkehr will man aber kontrollieren -… https://t.co/23a2ekcePS","Alice_Weidel",2020-10-02 15:34:19,1238,268
"1312008692141887488","Hunderttausende Jobs stehen auf dem Spiel: #GroKo wrackt im Ökowahn unseren Exportgaranten, die #Autoindustrie, ab!… https://t.co/Lv5uFiXDvb","Alice_Weidel",2020-10-02 12:37:02,925,226
"1311904951296233473",".@realDonaldTrump ist positiv auf #Covid19 getestet worden und befindet sich in Quarantäne. Ich wünsche dem US-Präs… https://t.co/2WuDps5OOt","Alice_Weidel",2020-10-02 05:44:49,3011,424
"1311699347160076292","#Levit ist f. sein krudes Demokratieverständnis bekannt. Über die #AfD twitterte er '15, deren Parteimitglieder sei… https://t.co/BsVtfZUudn","Alice_Weidel",2020-10-01 16:07:49,1204,254
"1311210723528396801","Merkel macht Rechtsbruch zum politischen Prinzip! Die #GroKo glänzt durch Totalversagen. Von Wirtschaft über Klima… https://t.co/ca1LI36LCL","Alice_Weidel",2020-09-30 07:46:12,3143,1016
"1310908821850783745","Ein Haushaltsvolumen von 413,4 Mrd € + Neuverschuldung über 96,2 Mrd € - diese Summen muss der #Steuerzahler in Zei… https://t.co/OhhULlIRlB","Alice_Weidel",2020-09-29 11:46:33,992,246
"1310506204972621824","Da Mediziner von einem 20% Anstieg allein bei den Krebstoten in den kommenden Monaten aufgrund ausgefallener OPs au… https://t.co/P3guLcwJwa","Alice_Weidel",2020-09-28 09:06:41,930,293
"1310502965761978370","Die großen Integrationserfolge kann man mit der Lupe suchen, stattdessen ist das Scheitern unübersehbar. Das hält d… https://t.co/hK4Y1HPpAo","Alice_Weidel",2020-09-28 08:53:49,1157,375
"1309465636377157632","Ein scheussliches Verbrechen erschüttert #Oberfranken. Dort hat ein #Iraker (17) eine Rentnerin (92 )in ihrem Wohnh… https://t.co/9woRZScsWK","Alice_Weidel",2020-09-25 12:11:51,1689,475
"1309041875173683200","Männergruppen spielen sich als Sittenwächter auf - oft in Verbindung mit islamischem Hintergrund. Jeder Angriff auf… https://t.co/5QWkyhBTp5","Alice_Weidel",2020-09-24 08:07:58,1809,455
"1308737614007152641","#Brüssel scheint illegale #Migration als Schicksal ohne Wahl zu begreifen. Dabei wäre es so einfach: Ein besserer S… https://t.co/ko1j0P0fTG","Alice_Weidel",2020-09-23 11:58:57,1257,300
"1308324073462804480","Das einstige Vorzeigeland #Schweden macht die Schotten dicht: Man wird der #Migranten-#Kriminalität nicht mehr Herr… https://t.co/kpCqDaybYX","Alice_Weidel",2020-09-22 08:35:41,2126,574
"1308020837702918144","Bayerns @Markus_Soeder betrachtet die #Maskenpflicht scheinbar als probates Mittel, um eigenen Machtgelüsten Auftri… https://t.co/BpSQYhCaqr","Alice_Weidel",2020-09-21 12:30:44,922,243
"1307260026202058752","Finanzminister #Scholz plant im Haushaltsjahr 2021 mit weiteren 96 Mrd. € Neuverschuldung. Damit steigen die… https://t.co/KAW5AU8TzD","Alice_Weidel",2020-09-19 10:07:32,913,272
"1306882320071299072","Die #AfD-Fraktion ist die einzige ehrliche Rechtsstaatspartei, die sich gegen Verfassungsbrüche jeder Art wendet. W… https://t.co/lLmhnvUHwo","Alice_Weidel",2020-09-18 09:06:40,1341,322
"1306522591604224002","Jedes Wochenende wird eine Minderjährigen-Ehe in #Deutschland geschlossen. Die #AfD-Fraktion fordert, das Gesetz zu… https://t.co/8Gvun2iinO","Alice_Weidel",2020-09-17 09:17:14,1213,329
"1306249269536608261","Meine Rede im #Bundestag: ""#Nachhaltigkeit muss als Vorwand für Öko-, #Klima- und Umweltsozialismus herhalten, für… https://t.co/xhD76gkGQf","Alice_Weidel",2020-09-16 15:11:09,1424,393
"1306125023539851265","Am selben Tag, an dem #Merkel und #Seehofer die Aufnahme der Brandstifter aus #Moria erklären, brennt es in einem L… https://t.co/yylJuTGM3K","Alice_Weidel",2020-09-16 06:57:26,2162,550
"1305794845496217600","Durchschnittlich fliegen pro Woche vier Geldautomaten in #NRW in die Luft - ein Anstieg gegenüber 2019 um 130%. <U+0001F1E9><U+0001F1EA>… https://t.co/YcVcrPRQlr","Alice_Weidel",2020-09-15 09:05:26,747,168
"1299698228066222082","Mündige Bürger setzen ein klares Zeichen für die Grundrechte und gegen die #Corona-bedingten Einschränkungen der… https://t.co/LJaXYTEL2i","Alice_Weidel",2020-08-29 13:19:39,2121,475
"1299314794877550592","Das VG #Berlin hat das von Innensenator #Geisel verhängte Demo-Verbot gekippt. Auf der einen Seite ein Sieg für die… https://t.co/A3Gw7ZOlF3","Alice_Weidel",2020-08-28 11:56:01,2651,602
"1299307284196216832","Willkommen in #Spahns #Quarantäne-Regime! Peinlicher als das, was er derzeit wieder abliefert, geht es kaum.… https://t.co/cKlrFxwmGb","Alice_Weidel",2020-08-28 11:26:11,608,203
"1299306348467884034","Die regierungskritischen #Coronademo/s für das Wochenende wurden von #SPD-Innensenator Geisel mit ebenso fadenschei… https://t.co/R5Ljmt7Uy6","Alice_Weidel",2020-08-28 11:22:28,458,113
"1299305607946743809","Die Abgabenlast steigt 2020 ganz erheblich. Angesichts der Konjunkturflaute, dem Heer der Arbeitslosen, dem um die… https://t.co/Y896SnjG4w","Alice_Weidel",2020-08-28 11:19:31,216,59
"1299304286636175361","Art 8, GG: ""Alle Deutschen haben das Recht, sich ohne Anmeldung oder Erlaubnis friedlich und ohne Waffen zu versamm… https://t.co/jwYsDtLYGE","Alice_Weidel",2020-08-28 11:14:16,1176,250
"1299291948793159681","#Merkel: ""Das Virus ist eine demokratische Zumutung."" Die demokratische Zumutung ist nicht das Virus, sondern diese… https://t.co/PfFDmouVx1","Alice_Weidel",2020-08-28 10:25:14,2152,464
"1298892202500935680","Ein Innensenator, der als Vertreter der #Demokratie selbige mit Füßen tritt, muss seinen Platz räumen. Andreas Geis… https://t.co/MxVt3uLli6","Alice_Weidel",2020-08-27 07:56:47,2151,498
"1298541966980980737","#Berlin verbietet mehrere regierungskritische #Corona-Demonstrationen. Hätte man so auch entschieden, wenn sich die… https://t.co/4x2FT3GoBL","Alice_Weidel",2020-08-26 08:45:05,3135,912
"1297866248978673670","Ein Finanzminister #Scholz, der sein Land verkauft, hat im Kanzleramt nichts verloren. Nach #Merkel muss der Neuanf… https://t.co/8WzGmMmNdA","Alice_Weidel",2020-08-24 12:00:01,1449,342
"1297482321298436104","Vorbestraft, Kontakt eines Gefährders, Asylantrag abgelehnt: Aufgrund völligen Staatsversagens konnte ein Iraker ei… https://t.co/x1eBophlxO","Alice_Weidel",2020-08-23 10:34:26,1785,474
"1297093429403557888","Die moralische Selbstüberhöhung des politischen Deutschlands gegenüber #Russland und den #USA ist unerträglich. Mei… https://t.co/QpIRXmTHV6","Alice_Weidel",2020-08-22 08:49:07,1016,255
"1296402257240559618","Unsere #Polizisten und #Soldaten verdienen Respekt und jede nur mögliche Unterstützung. Es sind schließlich sie, we… https://t.co/ukbI2WIL3V","Alice_Weidel",2020-08-20 11:02:38,902,196
"1296010136524333057","Die Staatsanwaltschaft #Berlin geht bei der gestern verursachten Unfallserie auf der A100 von einem ""islamistischen… https://t.co/N3gk8SVLKI","Alice_Weidel",2020-08-19 09:04:29,1533,356
"1295994065369128960","Mutmaßlicher Terroranschlag in #Berlin: Iraker ruft ""Allahu Akbar"" und rast mit seinem PKW sechs Motorradfahrer um.… https://t.co/wX2IS3uOrL","Alice_Weidel",2020-08-19 08:00:38,1308,353
"1295699566151467008","Jeder Vierte empfindet #Migration als Bedrohung: Da kann auch #Seehofer noch so oft wiederholen, #Deutschland sei s… https://t.co/OqQhp8mVeW","Alice_Weidel",2020-08-18 12:30:24,1034,283
"1295698580401946628","Von der #Kurzarbeit direkt in die 4-Tage-Woche ist keine Lösung für <U+0001F1E9><U+0001F1EA>, das zwischen Abwracken der größten Industri… https://t.co/QKZ8PhduSA","Alice_Weidel",2020-08-18 12:26:29,322,74
"1295697143836155904","256.000 Personen in #Deutschland sind ausreisepflichtig. Gerade einmal 4.600 #Migranten wurden im ersten Halbjahr 2… https://t.co/FSDtV4fEjU","Alice_Weidel",2020-08-18 12:20:46,985,273
"1295696491982577664","Am Ende wird die explosive Gemengelage keinen Stein mehr auf dem anderen lassen. Hauptsache, Finanzminister #Scholz… https://t.co/lOmPCOvVyJ","Alice_Weidel",2020-08-18 12:18:11,437,129
"1293484859265032193","Zensurmaschinerie #Facebook: Über 7 Mio #Corona-Beiträge wurden allein im April gelöscht, weil sie angeblich die Ge… https://t.co/Jz8FMUwn8S","Alice_Weidel",2020-08-12 09:49:56,943,264
"1293471524612177921","#Deutschland geht am Krückstock: Noch mehr Staatsbeteiligungen an Unternehmen im #Corona-Sozialismus? Die #GroKo Fu… https://t.co/WUJ64QSERd","Alice_Weidel",2020-08-12 08:56:57,711,176
"1292768840682741761","Seit heute können ""Partner"" ohne Trauschein aus Staaten außerhalb der EU nach #Deutschland einreisen. Dem Sozialmis… https://t.co/O9GpudP2XN","Alice_Weidel",2020-08-10 10:24:44,1610,446
"1292731497942835200","In #Deutschland macht sich der #Corona-#Sozialismus breit - mit harten Staatseingriffen in die Marktwirtschaft als… https://t.co/fdkTGd7FOv","Alice_Weidel",2020-08-10 07:56:21,363,78
"1292730649032495104","Aufgrund der wegen #Corona beschlossenen Ausnahmeregeln müssen Insolvenzen derzeit nicht angezeigt werden. Nun droh… https://t.co/wSNpZS9aKU","Alice_Weidel",2020-08-10 07:52:59,686,202
"1291364315744866304","Der Umgang mit dem Urteil des Bundesverfassungsgerichts zu den Anleihekäufen der #EZB hat den Beigeschmack eines ab… https://t.co/T1Ij99w1dN","Alice_Weidel",2020-08-06 13:23:39,695,180
