"status_id","text","screen_name","created_at","favorite_count","retweet_count"
"1387999595414888448","Wenn bei der ÖVP ‚Reform‘ draufsteht, müssen alle Alarmglocken läuten! ALLE!!! https://t.co/JVl0RJWnNv","HJenewein",2021-04-30 05:17:45,16,6
"1386927535116668928","Es gibt genug, die halten es auch heute für ‚nicht so wichtig‘. Genauso wie die Verfassung! („Juristische Spitzfindigkeiten...“) https://t.co/naC2dXvfcS","HJenewein",2021-04-27 06:17:46,4,0
"1386770736740773894","Jetzt hängt sich @wrabetz ordentlich ins Zeug, um vielleicht doch noch eine Amtszeit als GD zu erhaschen. Trotzdem kommt er nicht aus der ÖVP-NÖ...wer sagts dem Alexander? #zibspezial","HJenewein",2021-04-26 19:54:43,14,1
"1386191291386585090","Wenn Unternehmen wie YT auf Grund ihrer Größe und Dominanz und defacto  Monopolstellung in den politischen Diskurs einseitig eingreifen, dann sind Meinungspluralismus und demokratischer Diskurs in Gefahr. (Ich sag lieber nicht, was ich mir sonst noch so denke...) @SWagenknecht https://t.co/DrHDi0kjmy","HJenewein",2021-04-25 05:32:12,12,5
"1385984322428080128","Sehr interessant! https://t.co/7x0FzZSizG","HJenewein",2021-04-24 15:49:47,1,0
"1385449709741948931","Ein Starbucks würd da gut reinpassen. Wäre nur konsequent und entspricht der Politik und der geistigen Reichweite der türkisen Strolche. Denen ist ja ohnehin nichts heilig... https://t.co/A6pF28RNhP","HJenewein",2021-04-23 04:25:25,5,0
"1384891483887656964","„Ich treib Dir den Keil in Deine Partei...“ <U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F> https://t.co/QHDTuGOqWF","HJenewein",2021-04-21 15:27:14,17,3
"1384806285993025537","Ich weiss nicht, ich weiss nicht...die Maske des Herrn Gesundheitsministers #Mückstein bewegt sich sehr auffällig. Scheint irgendwie verdächtig dünn zu sein-etwa im Vergleich zur Sitznachbarin #Schramböck... https://t.co/eJR64kPk8x","HJenewein",2021-04-21 09:48:41,13,3
"1381999056961085440","Sie hält den Links-Liberalen den Spiegel vors Gesicht. Prädikat lesenswert! https://t.co/t04KZT7HWA","HJenewein",2021-04-13 15:53:46,8,1
"1380831031960465412","Kaum jemand wird mir vorwerfen mit @Peter_Pilz gemeinsame Sache zu machen. Auch teile ich die Kritik nicht zu 100% - aber die Grundaussage teile ich schon! Die ÖVP hat Medien zum Teil mittels Regierungsgeld gekauft, zum Teil wird Druck auf Redaktionen ausgeübt. Lesenswert! https://t.co/KjBLmrpXtV","HJenewein",2021-04-10 10:32:27,17,5
"1380063761646632961","Nicht jeder kann so cool und souverän agieren, wie der Herr EuropaTom... https://t.co/ooggOBHDbx","HJenewein",2021-04-08 07:43:35,3,0
"1379733431408545794","Nur noch absurd... https://t.co/fygWE1i2T6","HJenewein",2021-04-07 09:50:58,7,1
"1379719716344901633","Finanzminister @Gernot_Bluemel wirkt angeschlagen. Sowohl die Tonalität aber auch die Körpersprache erinnern nicht an jenen #Blümel, der im Juni 2020 noch sehr siegessicher den Abgeordneten des #IbizaUA die kalte Schulter gezeigt hat.","HJenewein",2021-04-07 08:56:28,33,9
"1378988893119336450","Dass die #övp mittels Gesetz Hausdurchsuchungen bei Behörden verbieten will, ist nicht so neu. Das schwarze Netz in @BMI_OE und #bmj soll schließlich ungestört arbeiten. Aber warum @Alma_Zadic da mitmacht, versteht wirklich niemand. Zustimmung bringt das Ende der @diegruenen","HJenewein",2021-04-05 08:32:27,117,21
"1378671222737752065","Andersdenkende als ‚krank‘ zu bezeichnen (die es zu therapieren gilt), ist auch eher ein Zeichen autoritärer Strukturierung. Kennen wir, hat es in diesem Land alles schon einmal gegeben...@vdolna https://t.co/pdZKXkUjkl","HJenewein",2021-04-04 11:30:08,36,8
"1378013120417906692","Ich glaub die haben über Laptops im Kinderwagen an der frischen Luft, über Festplatten im Allgemeinen und über den Reisswolf im Speziellen geplaudert. Vielleicht auch über alternative Nachnamen...aber gut, was weiß ich schon... https://t.co/1MycXbn47n","HJenewein",2021-04-02 15:55:04,6,0
"1377713813529714692","Sichtbar wird ein breites Netzwerk, das sich über mehrere Ministerien spannt. Quasi ein @Schwarzer_Faden, der sich solange verwebt, bis er zum undurchdringbaren Filz wird... https://t.co/YuNWtu0ZQx","HJenewein",2021-04-01 20:05:44,10,2
"1377694800133111816","Ein Kommentar zur Bundesregierung, zur Justizkrise oder dem massiven Verdacht der Korruptionsanfälligkeit von Kurz, Blümel &amp; Co. wäre ev. auch angebracht. Herr @vanderbellen so sind wir nicht, oder doch? https://t.co/Aaqh0Jwaq5","HJenewein",2021-04-01 18:50:11,33,3
"1377668740939153409","Nicht nur im Justizministerium hat die ÖVP einen ‚Staat im Staate‘ errichtet. Auch im Innenministerium hat der tiefe Staat der ÖVP bis 2018 funktioniert. Darum musste #Kickl weg. Vielleicht sehen jetzt einige Kommentatoren manche Dinge in einem anderen Licht... https://t.co/EnFPXiZdZV","HJenewein",2021-04-01 17:06:38,36,9
"1377085088970723329","Ich liebe meinen Kanzler<U+0001F618><U+0001F618><U+0001F618> https://t.co/yNvhjH5x17","HJenewein",2021-03-31 02:27:24,13,2
"1376957660835287040","Auch diesen Irrsinn wird Mozart überdauern... https://t.co/EKZaceVRxu","HJenewein",2021-03-30 18:01:03,36,4
"1376661524996108300","Was hier von Schwarz-Grün geplant wird, ist nichts weiter als ein ‚Vertuschungspakt‘, der dazu dienen soll, die täglich aufbrechenden Malversationen kontrollieren zu können. Die WKStA soll in ihren Handlungsmöglichkeiten beschnitten  werden. Gehts noch, @Alma_Zadic? https://t.co/UiREZ792kO","HJenewein",2021-03-29 22:24:19,46,11
"1376560955019124742","#BluemelMussWeg","HJenewein",2021-03-29 15:44:41,17,4
"1376198116240719874","Wie gesagt: #KurzMussWeg #IbizaUA https://t.co/agpUBTWFzF","HJenewein",2021-03-28 15:42:54,55,22
"1376141115959750661","#kurzmussweg","HJenewein",2021-03-28 11:56:24,22,3
"1375735894842482688","Da hat er vollkommen recht!!!! https://t.co/akk7HNIl0c","HJenewein",2021-03-27 09:06:11,16,7
"1375328441692610562","Ein Journalist versucht parlamentarische Zusammenarbeit zu verstehen...oder auch nicht...<U+0001F602><U+0001F923><U+0001F602> https://t.co/RbAEVGGHUs","HJenewein",2021-03-26 06:07:07,18,1
"1374965950009720834","Hm...da stellt sich ja doch die Frage, ob bei seiner Aussage im Ibiza-UA unter Wahrheitspflicht wirklich alles gesagt wurde. Andererseits...es handelt sich um einen Journalisten, der ja moralisch sakrosankt ist...<U+0001F914> https://t.co/ioJIhhLESl","HJenewein",2021-03-25 06:06:42,24,3
"1374480576858628096","Großartige Idee! Ev. könnten wir die Straßen mit quergestellten Panzern sperren...die Dystopie nimmt ihren Lauf und manche können den Fortgang der Geschichte gar nicht mehr erwarten... https://t.co/xdyvcY4obc","HJenewein",2021-03-23 21:58:00,3,1
"1372491585045344257","Kann es sein, dass da manche ÖVP Politiker Journalisten vorsätzlich belogen haben? https://t.co/UZy0ZOb2ga","HJenewein",2021-03-18 10:14:28,45,12
