"status_id","text","screen_name","created_at","favorite_count","retweet_count"
"1271122749885485062","Wunderschöner Beitrag - endlich weiß ich woher das Wort ""Masn haben"" kommt. https://t.co/6kUE0Cws3o","Alma_Zadic",2020-06-11 16:50:54,254,20
"1268468346460258304","Diese Ungerechtigkeit, dieser systematische Rassissmus erfüllt mich mit Wut und Trauer zugleich. #ICantBreath https://t.co/DC0Rf7DVhR","Alma_Zadic",2020-06-04 09:03:15,423,37
"1258792931491790850","Der 8. Mai 1945 steht für die Befreiung Europas. Mit diesem Tag feiern wir die ersten Schritte in eine offene und demokratische Gesellschaft, in der die Grund- und Freiheitsrechte im Zentrum unseres Handelns stehen. #NiemalsVergessen https://t.co/1WdEJ5P7PI","Alma_Zadic",2020-05-08 16:16:36,248,35
"1257704646644203520","Heute vor 75 Jahren wurde das KZ Mauthausen befreit. Zwischen 1938 und 1945 wurden dort 105.000 Menschen systematisch von den Nazis ermordert. Niemals vergessen und alles daran setzen, dass sich solche Verbrechen nie wieder wiederholen. https://t.co/pPn6plDi86","Alma_Zadic",2020-05-05 16:12:09,375,38
"1252987801114742784","Es geht um Solidarität, daher gibt es keine Förderungen von Unternehmen, die ihren Sitz in Steueroasen haben. @Gruene_Austria @dietomaselli @JakobCSchwarz https://t.co/9MWnEigyRK","Alma_Zadic",2020-04-22 15:49:05,509,45
"1246166261127622657","Die beste Zusammenfassung der Maßnahmen aus dem Justiz-Paket #COVID2019 https://t.co/ctb5VV6fb8","Alma_Zadic",2020-04-03 20:02:43,58,12
"1242529597079633921","Das ist echt schön #StayAtHome https://t.co/fZK6u4LvHW","Alma_Zadic",2020-03-24 19:11:55,367,42
"1241700675324727302","Mitten in der #Coronakrise jetzt auch noch ein Erdbeben in Kroatien. Die Bilder sind erschütternd. Meine Gedanken sind bei Familie &amp; FreundInnen in Zagreb. Uz vas smo! https://t.co/6qZU1eFvGJ","Alma_Zadic",2020-03-22 12:18:05,620,95
"1238784090406563840","Jede*r Einzelne von euch übernimmt den Schutz und die Verantwortung für die Mitmenschen in unserem Land. Danke euch allen. Nur gemeinsam wird es uns gelingen die Ansteckungsgefahr des #convid19 einzudämmen.","Alma_Zadic",2020-03-14 11:08:37,164,19
"1238781658339446786","#Covid_19 Maßnahmen #Justiz: Der Betrieb an Gerichten und Staatsanwaltschaften wird eingeschränkt, um die Virus-Verbreitung einzudämmen. Damit Rechtsfrieden&amp;Rechtsstaat auch in Krisenfällen Aufrecht bleiben, stellen wir auf Notbetrieb um. Alle Infos: 
https://t.co/hVj3oRiXme","Alma_Zadic",2020-03-14 10:58:57,186,57
"1230579538154967040","Hass, Hetze und Rassismus können zu abscheulichen Taten führen. Sie können auch zu furchtbaren Ermordung unschuldiger Menschen, wie jener in #Hanau fühern. Deren einziges Verbrechen war ihre Herkunft. Meine Gedanken sind bei den Familien und Freund*innen der Opfer des Anschlags.","Alma_Zadic",2020-02-20 19:46:39,919,72
"1228748952310292480","Bei meinem gestrigen Besuch bei d #WKStA habe ich mich mit Leiterin HR Vrabl-Sanda ausgetauscht. Ich habe insbs die Bedeutung ihrer Arbeit im Kampf gegen #Korruption u #Wirtschaftskriminalität betont. Die Stärkung der unabhängigen Ermittlungsarbeit ist mir ein wichtiges Anliegen https://t.co/s4NtVgdKJ7","Alma_Zadic",2020-02-15 18:32:33,542,41
"1224405281381199872","Aus für Tempo 140! Danke @lgewessler <U+0001F4AA><U+0001F49A> https://t.co/JAUJTMfCjx","Alma_Zadic",2020-02-03 18:52:22,767,35
"1223320889317634048","It was wonderful meeting you @MariaOhisalo - green ministers changing Europe. https://t.co/x5Iq1aoub3","Alma_Zadic",2020-01-31 19:03:22,405,17
"1221808772450062337","Es war mir eine große Freude bei der feierlichen Amtseinführung des neuen leitenden Staatsanwalts Mag. #Ebner in #Ried im Innkreis dabei zu sein. Viel Lob gab es für die scheidende Leiterin HR Dr. #Heger. https://t.co/b2z8S5EToo","Alma_Zadic",2020-01-27 14:54:46,112,3
"1220758283948122112","Am 27. Jänner ist #HolocaustGedenktag.Die Geschichte hat gezeigt; das große Böse kommt in vielen kleinen Schritten.Die Shoah darf sich nicht wiederholen und es liegt in unser aller Verantwortung,die Erinnerung wach zu halten u die Vorzeichen rechtzeitig zu erkennen. #WeRemember https://t.co/WHGvGs5VyH","Alma_Zadic",2020-01-24 17:20:30,745,78
"1215898340463906816","Ich möchte mich von ganzem Herzen bei euch bedanken. Die Solidaritätswelle, die mich die letzten Tage begleitet, ist überwältigend, schenkt Kraft und gibt Rückhalt. (1/3) #solidaritystorm","Alma_Zadic",2020-01-11 07:28:49,4673,223
"1213886233526571010","Hier auch die Erklärung warum die FPÖ falsche Behauptungen aufstellt: https://t.co/r6do7s3q1p","Alma_Zadic",2020-01-05 18:13:25,1087,161
"1206868696502812672","Danke für diesen wichtigen Beitrag @tinawirnsberger https://t.co/K7Dgto19wF","Alma_Zadic",2019-12-17 09:28:14,45,10
"1206281628257071104","Damit jedes Kind gleiche Chancen auf ein gutes Leben hat https://t.co/0hxqLUmcBv","Alma_Zadic",2019-12-15 18:35:26,64,2
"1204701801246793731","Danke VfGH, dem Hüter unserer Grundrechte! Das große Überwachungspaket der letzten zwei Jahre wurde in den kritischsten Punkten aufgehoben Bundestrojaner und Section Control. Wir werden nicht unsere Freiheit zu Gunsten einer scheinbaren Sicherheit aufgeben!","Alma_Zadic",2019-12-11 09:57:46,160,16
"1202745131281141760","Bei den spätnächtlichen Regierungsverhandlungen heute hatten wir einen Gast, der lieber unbemerkt geblieben wäre. Den Spitzel haben wir auf frischer Tat ertappt. https://t.co/R0g7ZigO2c","Alma_Zadic",2019-12-06 00:22:39,766,35
"1196916935713263616","Und wieder wird man auf die #Herkunft reduziert, alles andere zählt nicht. Die Ausbildung, die Erfahrung nichts zählt, vor dem omnipräsenten Hintergrund der Herkunft. Was muss man noch tun um endlich nicht mehr darauf reduziert zu werden? https://t.co/GRoReke0GJ","Alma_Zadic",2019-11-19 22:23:29,446,55
"1196410967074181123","Es braucht parlamentarische Aufklärung aber auch ein Transparenz- und Antikorruptionspaket, um das Vertrauen in die Politik wieder herzustellen. https://t.co/EBkIH1rZhL","Alma_Zadic",2019-11-18 12:52:57,49,5
"1194876626166800384","Wir haben im Untersuchungsausschuss mehrfach davor gewarnt, dass verdeckte Ermitter enttarnt werden könnten, nun ist es Realität. #BVT https://t.co/xemyovwYAr","Alma_Zadic",2019-11-14 07:16:02,90,11
"1194875716443226112","Mein Lieblingsmoment der gestrigen Sitzung. Danke @michelreimon https://t.co/u9z4J5eoEQ","Alma_Zadic",2019-11-14 07:12:25,109,10
"1194875149826347008","Herzlichen Glückwunsch @OliveraStajic https://t.co/CDmWPZUP8R","Alma_Zadic",2019-11-14 07:10:10,6,0
"1188937021911425024","Genau so ist es! @BarbaraNessler https://t.co/8CxoPqZYGI","Alma_Zadic",2019-10-28 21:54:10,26,2
"1186244203904323589","Herzlichen Glückwunsch lieber @derfieselthimo ! <U+0001F49A><U+0001F4AA> https://t.co/LXXqZMHBvl","Alma_Zadic",2019-10-21 11:33:52,12,2
"1184812396285747200","In einem etwas persönlicherem Gespräch mit @NEWS ist folgender Beitrag entstanden: https://t.co/5YrmAcdvVs","Alma_Zadic",2019-10-17 12:44:22,29,2
"1183499342814076928","Wahnsinn!! Tolles Ergebnis https://t.co/OG8mEQLGqE","Alma_Zadic",2019-10-13 21:46:46,17,0
"1183260681161920512","Übersetzt heißt das: wir mit südosteuropäischem Migrationshintergrund dürfen ja keine eigene Meinung haben, denn dann wird euch gleich dieser Hintergrund vorgeworfen, möglichst nicht anecken, nicht kritisieren, nur schweigen und arbeiten, bitte.","Alma_Zadic",2019-10-13 05:58:24,126,6
"1182356080321536002","Ich hätte mir nie gedacht den Werbespot einer Bank zu teilen ...aber er ist wirklich gut. https://t.co/pdN0Sr3pY9","Alma_Zadic",2019-10-10 18:03:51,23,0
"1182048866520244229","Es wird höhste Zeit, dass wir ernsthaft gegen Rechtsextremismus etwas tun. #Rechtsextreme Ideologien verbunden mit Hetze und Spaltung führen dazu, dass Menschen zu Waffen greifen, um gegen die ""anderen"" vorzugehen. #Halle","Alma_Zadic",2019-10-09 21:43:05,50,10
"1181554267192254464","Mit dabei war auch #KarlÖllinger. Im Kampf gegen den #Rechtsextremismus hat Karl Öllinger nie aufgegeben und ist immer aufgestanden, um auf Unrecht hinzuweisen. Danke Karl für deinen unermüdlichen Einsatz. @stopptrechte https://t.co/fUzd3skp9C","Alma_Zadic",2019-10-08 12:57:44,83,2
"1181546269866696704","Verhandlung ist vertagt. Spannender Punkt - Gegnerischer Anwalt räumt ein, dass die im Akt vorliegende Fotostrecke nicht eindeutig ist. Wir werden uns das Video nochmals ansehen. #Donnerstagsdemo","Alma_Zadic",2019-10-08 12:25:57,31,3
"1179043396024971266","Mehr von solchen Geschichten! Danke @MariaSterkl. Wer wissen will, was die Menschen wirklich beschäftigt und was sie zum besseren Leben brauchen, fährt in den 10. Bezirk. https://t.co/WSF5ifScVs","Alma_Zadic",2019-10-01 14:40:25,18,2
"1177643939085635585","Ein bisschen was über meine Motivation in die Politik zu gehen. https://t.co/eeojNefkKY","Alma_Zadic",2019-09-27 17:59:29,16,2
"1176978368455237632","Die Kollegin Stephanie Cox, hat das Parlament #oeNR zum Schweigen gebracht. Es war noch nie so ruhig und aufmerksam im Parlament: https://t.co/aZS9js7mRp","Alma_Zadic",2019-09-25 21:54:44,140,18
"1176877389143511042","#oeNR Justizminister Jabloner findet klare Worte zum ÖVP/FPÖ #Gewaltschutzpaket - ""es ist ein zivilisatorischer Rückschritt!""","Alma_Zadic",2019-09-25 15:13:29,304,59
"1176810196057972737","In der heutigen Debatte zur EU #Außengrenzen hat die FPÖ wieder die ""Festung Europa"" bewusst verwendet. Wenige wissen, dass dieser Begriff zu Beginn des NS-Regimes als Symbol der Stärke des von der Achse beherrschten Kontinents im Kampf gegen die Alliierten verwendet wurde. #oeNR","Alma_Zadic",2019-09-25 10:46:29,38,6
"1175738173701251072","Ich freue mich auf die heutige Diskussion https://t.co/erawcGr93z","Alma_Zadic",2019-09-22 11:46:39,34,5
"1175185286243868673","""Nicht schwächen durch Spaltung sondern stärken durch Zusammenhalt"" @WKogler https://t.co/m2yTbkeqD8","Alma_Zadic",2019-09-20 23:09:40,87,15
"1174729271086080002","Ich freue mich sehr gemeinsam mit @pepssch und mit unermüdlichem Einsatz von @rudi_anschober, dass wir heute endlich im #OeNR mehrheitlich  beschlossen haben AsylwerberInnen in Lehre nicht mehr abzuschieben!! Endlich #AusbildungStattAbschiebung https://t.co/KbpgHbueXY","Alma_Zadic",2019-09-19 16:57:38,613,86
"1174295262128422912","Heute tagt der EU Ausschuss zum  #mercosur Abkommen. @michelreimon und ich sind vor Ort und sind gespannt welche Wortmeldungen von den Parteien kommen. #EUHA https://t.co/CtPnQ17cWc","Alma_Zadic",2019-09-18 12:13:02,64,5
"1173973932543750144","Klimaschutz ist Menschenrechtsschutz. Es geht darum, dass wir Verantwortung für unseren Planeten und die zukünftigen Generationen übernehmen. @Gruene_Austria  https://t.co/N8GjDm4ZCb","Alma_Zadic",2019-09-17 14:56:11,47,10
"1173593446751358976","Abseits des ganzen Wahlkampf-Trubels habe ich eine Doku-Empfehlung für euch. Ein Überblick über die letzten 200 Jahre Industrialisierung und die fortschreitende Erdzersötung https://t.co/kuWwsvlycv","Alma_Zadic",2019-09-16 13:44:16,12,2
